"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g35190.t1",25.9609200248677,1.75737606016296,0.75129075650978,2.33914239585094,0.0193280651507144,0.0449839646882805,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g37202.t2a",157.190811161384,4.09911273209546,0.646447127249398,6.34098684843259,2.28298031259791e-10,2.91358953764972e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g48850.t1",11.7048587462084,-3.20431118043421,0.74055293000901,-4.32691715958131,1.51210798146722e-05,7.74985422225722e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g12510.t1",6.51513287347464,3.48654970691859,1.28636031221099,2.71039900238055,0.00672023116384295,0.0179348489706869,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14848.t1",172.728083812636,1.91882531506959,0.303097201482713,6.3307259376957,2.440104229425e-10,3.0977459869218e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g27722.t1",18.7689580851018,-3.28525333081917,0.725647635645546,-4.52733967484999,5.97308866583023e-06,3.30883082572167e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36852.t1",102.202171577287,10.4736194786512,1.26634150318078,8.27077012981387,1.33096448218961e-16,4.38854875850984e-15,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.45919_t",17.4854662735365,-2.62675750276339,0.923380168351453,-2.84471942629334,0.00444505580474949,0.0125361585534506,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g11209.t2",11.0062724875251,-5.71250214394744,1.55452501008728,-3.67475730971142,0.000238075606494012,0.000939562268929186,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g48679.t1",13.3609468435827,8.12066455962313,1.85486525110214,4.37803476818487,1.19754249647213e-05,6.28092185581826e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g40459.t2",13.324623764744,-6.84330971668254,2.38571506456783,-2.86845223820649,0.00412485471503636,0.0117448338938893,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g1162.t1",7.63310531950498,7.1819600060692,2.27294262669445,3.15976299697189,0.00157897522933805,0.00507974681672822,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g40674.t1",14.5979014297741,4.5964324477146,1.06647866153266,4.30991506300647,1.63317260499518e-05,8.29552078699183e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g47066.t1",44.4952530533193,-3.61792199570926,0.907432711357554,-3.98698652850713,6.69178236213957e-05,0.000299579746990873,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g1160.t1",13.2431141776597,4.13826238167847,1.70116113987092,2.4326104592258,0.0149904184069371,0.0360523854193228,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24776.t1",20.7324096318624,3.92845166576015,1.48735625547339,2.64123114506269,0.00826053405452824,0.021551450040723,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5305.t1",76.6303038563479,6.35992932590441,1.00637101252746,6.31966665050467,2.62128129664516e-10,3.3060311497244e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22815.t1",91.5951392281831,-1.90266229821483,0.26745945354642,-7.1138345382307,1.12862448207426e-12,2.08882013818379e-11,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g37104.t1",9.70174633759768,6.14492867132072,2.20440162128518,2.78757219736492,0.00531046197847482,0.0146542054196073,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g19385.t2",478.148563517037,-1.50565489351481,0.221814349674104,-6.78790572263228,1.1377295401685e-11,1.78725285976714e-10,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g39460.t1",18.402181641334,8.20186710122043,1.30103819723023,6.30409400637221,2.8988451894336e-10,3.61364430646684e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37017.t1",24.7985543812548,3.5328289912958,0.534133758492752,6.61412789422809,3.73748515658224e-11,5.37319108597337e-10,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37015.t1",9.34100684467547,7.90543449918487,2.28942647288905,3.45301960678778,0.000554348708876249,0.001991655960005,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g6825.t1",8.19279385548011,7.28970644393179,1.50727442209967,4.83634986240731,1.32245074354769e-06,8.38883560959568e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5300.t1",19.7711182156863,-6.86501476922771,1.91898561375331,-3.57741856949128,0.000347004270737869,0.00131107088760209,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g30029.t1",5.17901589324299,4.15164060361022,1.50091717348813,2.76606909224831,0.00567365125113116,0.0155190104012396,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g43055.t1b",18.610977509457,8.56145577912265,1.79763942916935,4.76261014316909,1.91104826915027e-06,1.17596416103571e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33349.t1",9.96611541177434,3.72935379607623,1.59311863816187,2.34091404540917,0.0192365952886767,0.0447818667672061,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36050.t1",19.9415298684099,6.27223213697975,2.21873695146377,2.82693815183533,0.00469954035785265,0.0131448347994252,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g41041.t1",27.6726791105955,1.25640073631867,0.509523544287485,2.46583450442043,0.013669447485729,0.0333233742517356,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g7262.t1",6.1088885709142,-4.71591207787799,1.50085815875261,-3.14214374648,0.00167715674029038,0.00536175630722815,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g24784.t1b",10.664685295888,8.7674679031908,1.63966681504446,5.34710333998746,8.93729939748394e-08,7.05995498602554e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g13579.t1",207.419097574874,7.61205956117531,1.06518851048547,7.14620885058743,8.92073033812139e-13,1.67021658520525e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g50142.t1",283.825839430427,-3.18654678736654,0.338681880441207,-9.40867218292092,5.0244385020308e-21,3.01497517814407e-19,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g48677.t1",3.64145236232332,5.6898454549994,2.20271181608675,2.58310933525011,0.00979142876385145,0.0249788733265299,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g22996.t1",14.7710038780331,8.34657597928571,2.05454571264563,4.06249222293422,4.8551565737482e-05,0.000223147800470891,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20121.t1",7.57029871965538,7.01436556124037,2.39431964469741,2.92958610466851,0.00339413762625192,0.00991556202214085,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15648.t1",24.7243639667815,-1.92877734200841,0.55363749698849,-3.48382714772751,0.000494298610214602,0.00179932888970734,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g6642.t1",243.358715671276,5.49752334270518,0.968140787039276,5.67843377358106,1.35933642714267e-08,1.2591130606544e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5445.t1",7.97740453340432,6.88871041298723,1.67041196402206,4.12395897620393,3.72415252720251e-05,0.000175165713560387,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g6290.t1",66.6591478121816,7.46905250153838,1.16328549294515,6.42065300980296,1.3569100462952e-10,1.79823154420548e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8721.t1",13.7668693725259,7.83872083605717,1.22549050289067,6.39639460082907,1.59088556119642e-10,2.07416267297147e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9245.t1",27.8858846897988,2.40632117750338,0.873638614012072,2.75436678153757,0.00588058247413999,0.0159899542028332,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g32246.t1",34.9147429675735,3.76114618209492,0.596867060878855,6.30148056178009,2.94815760774673e-10,3.67038023820118e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9014.t1",309.219752197815,3.95066561335757,0.302112272221343,13.0768127501392,4.46784440180079e-39,1.87668890286076e-36,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g18565.t1",10.8762526549957,-6.21876578403585,2.01650280409671,-3.08393609540331,0.00204281470297549,0.00639521479113615,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g37046.t1",7.98072823550806,7.91176205343838,2.92618210274213,2.7037832150037,0.00685549986123221,0.0182474151867514,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g42723.t1",20.1334576563373,8.30291981376654,1.60214975773475,5.18236186953329,2.19093613866041e-07,1.59989675250176e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g46404.t1",63.9285950699933,10.111661381831,1.39490351110263,7.24900417939164,4.19846934846817e-13,8.34596962459898e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3147.t1",42.3486687979531,-4.86112198961766,1.19961131565975,-4.05224752897915,5.07279530283183e-05,0.000232376839358266,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g2190.t1",4.19778540430824,6.74484518769636,2.28458559219489,2.95232763908676,0.00315388089827007,0.00931806944420944,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g9020.t2",744.106690999595,-5.746808045575,0.639109530867357,-8.99189852133141,2.42996025406444e-19,1.1977472456386e-17,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g29213.t2",44.4777051694712,4.11090302263493,0.700380808625313,5.86952550956343,4.37044108331485e-09,4.38963476719843e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8932.t1",6.5567265524665,6.9062925419283,1.63820503317057,4.21576811332456,2.48929447123442e-05,0.00012182914836168,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g11002.t1",89.8612713052903,-1.25773983026492,0.247663126907137,-5.0784299058637,3.80566784637527e-07,2.64317448338113e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g32581.t1",649.388187816527,3.60416405332105,0.316500078351657,11.3875613304479,4.82299483797777e-30,8.03361260856953e-28,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g46415.t1",2208.2832169739,3.19034760316223,0.255051320775926,12.5086496061124,6.69527478666247e-36,2.02134530356082e-33,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14107.t1",30.566152768226,3.05415205229968,0.517672272279442,5.89977909933533,3.63988567802093e-09,3.71722362953067e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g50848.t1",126.554642358334,-2.23789127099333,0.596673664974487,-3.75061177048766,0.000176403649648523,0.000718177690372684,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g2547.t1",6.00015211793727,7.32026969511267,1.67571258347566,4.36845182598642,1.25130410739326e-05,6.52785531841472e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44187.t1",30.0880356244812,1.68460704042743,0.645047588810277,2.61160117431725,0.00901193178587571,0.0232419308551375,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24311.t1",5.66704953233768,5.75127296847257,2.07018821729656,2.77814013258326,0.005467103476156,0.0150263688998985,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g49476.t1",9.10142557028303,7.06884371879649,1.96026637844843,3.60606282723247,0.000310877899729951,0.00119324250667106,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g50445.t1",83.4478957590455,6.85701525494396,0.916534802437573,7.48145649975032,7.35033701610142e-14,1.58966358185027e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14361.t1",6.68074633284629,3.03018874834797,1.2332971967716,2.45698178531509,0.0140109790394315,0.0340442828219184,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g28019.t3",37.647841603941,2.88901688354655,1.05827068089902,2.72994134269342,0.00633455954527885,0.0170384826735533,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g45756.t1",61.6971625713592,1.57722938708276,0.316380173078584,4.98523460473296,6.18866739634667e-07,4.11484622960118e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g19168.t1",51.3514529299216,10.6113154959699,1.29725743848322,8.17980701531132,2.84298822358292e-16,8.94661538372461e-15,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g34637.t1",15.8698504023197,1.19191267337283,0.487428940947348,2.44530550659605,0.0144729486507217,0.0349907800086641,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g35445.t1",10.1275361801239,7.33509938332668,1.70339195324474,4.30617238114474,1.66103635148558e-05,8.42376493002741e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g11837.t1",14.2134304850676,2.24568836680332,0.645156155641583,3.48084467173697,0.00049983526329436,0.00181674510108608,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8875.t1",78.5230363526768,4.55300390727371,0.935829345658035,4.86520745304501,1.14336815679737e-06,7.31528461113868e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g42288.t1",5.57582676223278,4.78273000680586,1.1482229387479,4.16533222374157,3.10899491661096e-05,0.000148988094689377,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g46452.t1",501.243131226565,3.92488375803333,0.751186554135275,5.22491215587777,1.74237807981714e-07,1.29485497147026e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g26240.t1",23.3401507069945,1.24590200527872,0.507077853212978,2.45702311269238,0.0140093673172275,0.0340442828219184,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1926.t1",30.3227884820935,1.28244023146447,0.408142316224934,3.14213983819725,0.00167717912850051,0.00536175630722815,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g11730.t1",34.9828126420049,6.26206323359909,0.911717701164633,6.86842344466922,6.49152934153852e-12,1.05402798266561e-10,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g18589.t1",72.899793481513,-1.41637251718643,0.608463865645097,-2.32778410873221,0.0199235703176571,0.0460813054438318,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g40590.t1",41.6444505460584,1.60851522048067,0.649682794808737,2.47584703386552,0.0132920513285532,0.0325112344740043,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g10265.t1",6.34311952880723,-6.07963918143385,1.84074573360877,-3.30281313189018,0.000957201516660883,0.00324588411809785,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g44988.t1",166.082042784997,1.13069362319516,0.24067770655855,4.69795744426414,2.62776163926856e-06,1.5613041326552e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44186.t1",22.7363494614109,-2.71332263698931,0.73532516119043,-3.68996299894956,0.000224286672059064,0.000892068150993257,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g37377.t1",50.703726344047,4.10581162105878,0.588214303655303,6.98012883322336,2.94909498023152e-12,5.09681692379547e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g27007.t1",194.834948869739,10.7864680744,1.13454715405334,9.50728934964383,1.95695276893427e-21,1.26886716111906e-19,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44184.t1",128.122943896768,2.23094776910085,0.336231856133468,6.63514693329734,3.24179442760614e-11,4.70962044588014e-10,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8753.t2",12.9640829674457,6.15961509615583,1.39858200965228,4.40418584941419,1.06181887198458e-05,5.60559132363006e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8174.t1",3.06192942124105,6.34008935334334,2.24696927551226,2.82161817806696,0.00477820288936966,0.0133262754371248,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g34607.t1",25.7060870648732,6.06060297302712,1.43492587511311,4.2236348776897,2.40393393114636e-05,0.000118070186623309,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g29771.t2",15.2237951490632,20.1234607154684,5.771924352257,3.48643874856044,0.000489497464211526,0.00178386835222465,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g32679.t1",6.9752198693298,-6.9769047031067,2.72363595161515,-2.56161426381867,0.0104186962846469,0.026342586968326,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5550.t1",6.9200356125651,6.44615052694171,1.75914252235344,3.66437081989118,0.000247947341771791,0.000973747670267183,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15881.t1",308.078761083877,3.84283405008798,0.659315984721325,5.82851643087684,5.592229170066e-09,5.49608606429375e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g10767.t1",97.0824417443273,1.94186989329912,0.310063538916859,6.26281277728632,3.78094473467066e-10,4.61791492814833e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g47201.t1",51.8768366862546,10.8249629656826,1.16608096245177,9.2832001501185,1.64463183575035e-20,9.23766753789774e-19,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g6756.t1",111.319198897566,-1.93555973386368,0.287492961099107,-6.73254651683954,1.66719060785561e-11,2.52852880101932e-10,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g2147.t1",8.95473478747088,4.15911856233121,1.43570678542783,2.89691363483515,0.00376853484618268,0.0108615200325092,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g21352.t1",20.4538449987594,2.32267249749144,0.940403819564719,2.46986714554874,0.0135163239442214,0.0329917144075601,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8673.t1",7.79417671950626,6.98473352525314,2.40365092993749,2.90588514257966,0.00366215848881798,0.0106055495085343,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g32105.t1",11.911539889077,7.8188342549373,2.18170995786107,3.58381013331526,0.00033861827241443,0.00128340177708741,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g43161.t1a",30.7819463882049,3.20727929298235,1.31806144857213,2.4333306284444,0.014960632894058,0.0359897097583402,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g4129.t1",7.92208678354859,1.87104517699754,0.7387726924487,2.5326398716713,0.0113207193898007,0.0283452122108743,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33654.t1",24.2065556837745,-7.91061328704431,1.37906276401356,-5.73622426293466,9.68104557013994e-09,9.21463854710561e-08,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g29286.t1",93.6512596004538,3.81490345154783,0.562946105313741,6.77667616053886,1.22972099252347e-11,1.91309734440729e-10,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g25178.t1",3.57865846520505,6.0312463119691,2.50168860248521,2.4108701242743,0.0159145144375434,0.0379817499953326,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g4713.t3",63.9631514732576,3.32680054558568,0.860683857715145,3.86529910578006,0.000110953143066389,0.000473946202365389,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g28909.t1",69.8957993150119,3.63009352850683,1.21889544198364,2.97818287235465,0.00289962922162769,0.00866390846540114,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g24539.t1",17.4060002175247,3.77653996528411,1.45521048890637,2.59518467883109,0.0094540105606641,0.0242332703705428,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5758.t1",31.8811926735166,4.23911536053369,1.0202134699578,4.15512584901375,3.25108547268877e-05,0.000154750977371704,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41377.t1b",33.7569005830788,-1.79899554963406,0.586824736586785,-3.0656436879225,0.00217201985104703,0.00673639928762932,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.40163_t",51.0010512202723,-1.51144531349473,0.33419284384065,-4.52267408279819,6.10632279930481e-06,3.37296652739187e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g41435.t1",7.65938450879988,7.71445409511297,2.29714108475417,3.35828484646103,0.000784277491305417,0.00272943258051212,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g33794.t2b",135.896126368454,1.28389157441848,0.524453641345211,2.44805541081825,0.0143629565065429,0.0347857916294085,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3412.t1c",1056.07362161809,8.11219384953404,1.03474577649477,7.83979411543419,4.51285744423261e-15,1.19122174231506e-13,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g3412.t1b",12.0499305158244,6.13133723436063,1.24321729535844,4.93183070831786,8.14625050228688e-07,5.32482585267886e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g35883.t2",35.2441044964353,-2.69561105655865,0.82468884043885,-3.2686401517501,0.001080656428204,0.00361754045491298,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g38337.t1",12.5061006221216,4.76201796816518,1.27690202400946,3.72935266655188,0.000191972314102929,0.000773413063614845,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33308.t1",6.12102442486407,5.3268218008103,1.19196529419752,4.46894035148609,7.86080457144681e-06,4.25690767739617e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g21301.t1",8.78688787137614,2.95660189732436,1.04039884147902,2.84179660669488,0.00448601011822998,0.0126243354943839,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g2809.t1",23.7517719970923,2.34943598508467,0.63944658063977,3.67417084744443,0.000238623033594605,0.000940990639556989,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15677.t1",33.981883427736,3.18852641370612,1.21164040173602,2.63157815564556,0.00849893167188098,0.022107748756608,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36259.t1",5.18217624988491,6.49569469117007,1.63911287585936,3.96293311268418,7.40345291330187e-05,0.00032704507816831,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g41343.t1",14.3831781982261,-2.69134927963637,0.602676586261249,-4.46566092161032,7.98219472893828e-06,4.32022315273237e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g12678.t1",29.3118487708123,3.45037432483904,0.956479592062747,3.60736847233505,0.000309318247073733,0.00118867286594246,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g25605.t1",219.197441965717,-1.19388363608132,0.231869513189963,-5.14894614499498,2.61954074307082e-07,1.89002114404833e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g25607.t1",1610.96323098475,6.43529999566809,0.628026044538094,10.2468680266297,1.22240400553289e-24,1.18096450974532e-22,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g7723.t1",50.1823845645322,6.05072445301955,0.720819131121885,8.39423399265525,4.68941411760681e-17,1.65344634270801e-15,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g43854.t1",46.7747799122298,7.73934418343077,1.15780740788384,6.68448321433371,2.31740961358409e-11,3.44969095174668e-10,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g23031.t1",13.6715782628899,3.94503851534758,0.752872150177255,5.23998465664957,1.60589948901494e-07,1.20291330902594e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15201.t1",13.0563311321334,6.06181027341226,2.03424868832258,2.97987670249441,0.00288364426690483,0.00862976786204932,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g44462.t1",13.5448465002576,2.12365264423383,0.581812764220732,3.65006196981293,0.000262177049157694,0.00102132760964213,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g36952.t1",7.05467045874601,6.48549799987576,2.17653559660194,2.9797344045285,0.00288498405477589,0.00862976786204932,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g13039.t1",5.36342524759471,6.19350602248615,1.21250260773812,5.1080352182004,3.25525986771907e-07,2.29387786885733e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g46462.t1",26.8252164985545,8.88022797074635,2.43908083441421,3.64080921199936,0.000271782484209882,0.00105534187297093,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g37252.t1",33.038987225369,3.6956711827431,0.938678104656968,3.93710172252676,8.24716531570938e-05,0.000361505735549312,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g45344.t1",76.3112805211483,5.35966628442099,0.828051996226546,6.47262044997793,9.63176837281008e-11,1.29961612080612e-09,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g8952.t1",51.8826262359187,9.81325055527136,1.24060983966785,7.91002154061478,2.5734436292239e-15,6.96415655516306e-14,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g7297.t1",6.52278959739757,6.9042952292012,2.10192683244618,3.28474574976815,0.00102074437396905,0.00343962727482211,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g15378.t1",7.43630875219449,2.36546757623855,0.963774316214091,2.45437913881188,0.0141128096643873,0.0342397957711327,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g34085.t1",44.710792096392,-2.9291662990314,0.569991698972391,-5.13896308369446,2.76258660197973e-07,1.99174247475568e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.3190_t",36.2230770812094,4.53186244396878,0.778522174510795,5.82110900927966,5.84584244563104e-09,5.72785840438555e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g47515.t1",19.371065538911,3.74626226319614,0.964900457672348,3.88253755442643,0.000103372045291194,0.000443462402112888,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20098.t2b",10.6456628500812,6.44235246481911,1.35827651955214,4.7430345530403,2.10540341609282e-06,1.28492118779992e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g20098.t2c",5.48037394603864,5.47948707013283,1.33196387243498,4.11384061049321,3.89130169320512e-05,0.00018170065566967,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g44721.t1",11.009449718189,-1.56110330974465,0.471700689247087,-3.30952094269022,0.000934557742483498,0.00318273150803547,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g28470.t2",105.003966813967,4.49797132905419,0.902173347140251,4.98570628728066,6.17358696980637e-07,4.10764626138425e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g30227.t1",12.5616241657574,4.38388226425771,0.99625900875364,4.40034391231466,1.08079447435175e-05,5.69953898292152e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g4671.t1",15.3669049236069,9.2109232421531,3.55842392265043,2.5884839587332,0.0096399436832004,0.0246510047441501,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g25596.t1",102.050502379754,2.83565754440811,0.333487331130327,8.50304428296237,1.84682415876857e-17,6.91778073443113e-16,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33857.t1",35.7201971061973,-1.29543173378248,0.417778173793292,-3.10076450863954,0.00193021731850865,0.00608610623828723,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g33825.t4",365.797918528324,1.80521434565183,0.33892578738843,5.32628207361201,1.00243420069184e-07,7.81639775051157e-07,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g39948.t1",6.42334823292415,6.4940089424355,2.28873948257357,2.83737358134501,0.00454863557549093,0.0127633947995405,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g33855.t1",11.1254557616205,-3.78923517668953,0.899956266330502,-4.21046590645991,2.54844581968925e-05,0.000124534825816984,"Up at 1 hpf"
