"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___RNAseq.g25584.t1",14.4841055794393,6.19833010500683,1.75252526538411,3.53679928468723,0.000405007334240323,0.00595914544712531,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g27665.t1",392.747636941649,-1.41661660755676,0.265910387977235,-5.32742108472288,9.96170367402574e-08,9.51921512058425e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g32938.t1",11.4733109923606,4.41744974466828,1.64512614497761,2.68517387444985,0.00724920827772459,0.0466543125289181,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g14145.t1",101.386754045697,-1.21539686469563,0.381314577180282,-3.18738631416391,0.00143564883442644,0.0150883338435449,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g14994.t1",237.171358503475,-1.32231010138061,0.369602928677103,-3.57765049674652,0.000346696605884398,0.0052629043411054,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g8803.t1",556.596239513347,-1.38477136871846,0.343763147815905,-4.02827172579896,5.6188380666236e-05,0.00130777383703323,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g26233.t1",7.63318475690535,6.44992826334318,2.11502136061922,3.04958067253506,0.00229161078175743,0.0210174102480634,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g31532.t1",3401.22229678156,-3.01653516668462,0.883726919470261,-3.41342455483063,0.000641519180765682,0.00839081403212158,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g19655.t1",1050.54810237055,1.24424556169425,0.27332505110412,4.55225584580708,5.30737372240753e-06,0.000211422185293608,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g39912.t1",19.1574190932583,7.64884801237687,2.01153562386381,3.80249194776116,0.000143247923821025,0.00269542290248081,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g19954.t1",16.7380253326494,5.98496498809978,1.89504400327027,3.15821953356837,0.001587359695817,0.0161748003761286,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g6927.t1",835.840355895776,1.00107986040943,0.291860253855648,3.4299972236184,0.000603587425194865,0.0080247299102579,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g47840.t1",23.6316239549828,6.00146120614624,2.10361658310517,2.85292541157258,0.00433187878898785,0.0326838289383051,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g32309.t1",7.27447026293299,6.13686383410853,1.55990016744668,3.93413883925254,8.34955119318311e-05,0.00178164878920791,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g21865.t1",8.07895608330162,5.62204491984334,1.73304520889011,3.24402669417022,0.00117852700863648,0.0131004107044755,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g18758.t2a",24.3058004209892,-30,4.26612455059563,-7.0321434932816,2.03384472380218e-12,2.14656665637906e-09,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.14659_t",63.2184587787567,3.16767574147526,0.978505190528133,3.23726002900972,0.00120683391257185,0.0133111396892984,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g44966.t1",105.006840039809,-1.67309533485907,0.595563070589639,-2.80926641942829,0.00496545366079763,0.0360563677972871,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45375.t1",13.0074718809859,6.84404086085268,1.55915109791837,4.38959435682032,1.1356229590499e-05,0.000385676109149609,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g14717.t1",1939.73146839325,1.45799568945426,0.206658606283254,7.05509301391435,1.72485305689084e-12,1.97215386392257e-09,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g12171.t1",369.035493209455,-1.03472325814079,0.184541359883519,-5.60699920491482,2.05864606322054e-08,2.7245228842569e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g19382.t1",1616.3831571048,-1.62237410742644,0.441699228941092,-3.67302906848138,0.000239692204848716,0.00397185615534639,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g47225.t1",1397.68734364373,-1.6122922895642,0.458347967942828,-3.51761631408675,0.000435441469520128,0.0062876206926506,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45238.t1",3577.60957353146,1.50152099295847,0.289203835151978,5.19191245223084,2.08144879494172e-07,1.71522631777765e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g6226.t1",6.91787778271121,4.35346601747017,1.59185416441122,2.73483973268392,0.00624106548168965,0.0419243764707578,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24202.t1",398.226095449242,1.00173823765007,0.239342248697165,4.18537990305905,2.84689558336085e-05,0.000765148498560285,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g17784.t1",165.490641364782,5.11417211948169,1.20864191366504,4.23133772018024,2.32305567333042e-05,0.000659224102707963,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g14982.t1",18.0373830775224,5.83911529265227,1.52501694398192,3.82888551874444,0.000128724864862193,0.00248635617692441,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g32582.t1",11.4200014324998,-2.81635497177316,1.00177880270904,-2.81135412743521,0.00493334550478178,0.0358706767346892,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g15087.t1",608.452176186528,-4.04319376016029,1.26369634387392,-3.1994978696905,0.0013766720462121,0.0146764792618905,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g10675.t1b",33.8677363317813,4.22300031618179,1.51696581381598,2.7838467272764,0.00537184125569435,0.0379723585516509,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24159.t1",875.639652838697,1.31095626306471,0.215276685136991,6.08963419438794,1.13168970628402e-09,2.82315429364907e-07,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g20945.t1",36.1367776993904,5.01070174239428,1.46522113056605,3.41975804052084,0.000626768570381887,0.0082489949415434,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g35110.t1",1557.6611459191,1.20537657845493,0.332079184333069,3.6297866151284,0.00028365561263155,0.00453865519896347,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g38999.t1",692.965388085069,1.15288963592386,0.175404218314234,6.57275889373693,4.93914034024059e-11,2.65754804071651e-08,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g2775.t1",60.1847778915396,6.26338626069085,2.32627176299766,2.69245681451242,0.00709277206329862,0.0460233526103044,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g2921.t1",44.2958798189767,-3.76221068714924,1.30669088957516,-2.87918949857562,0.00398698687115858,0.0308985813917171,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g26159.t1",7.56904551784371,5.4576058841039,1.96696410095998,2.77463420986703,0.00552638266175406,0.0386865386303151,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g23745.t1",105.69311518377,2.10163736134307,0.587520702200376,3.57712903302308,0.000347388715955411,0.00526884098574368,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g30762.t1",15.2253883771505,3.46101069981869,1.1596967999298,2.98440997683894,0.00284125794440526,0.024418089336807,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g46637.t1",1148.76615450334,-1.09655185616376,0.207519355908498,-5.28409435044348,1.2632813540258e-07,1.1555234545274e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g5280.t1b",36.187574077585,-5.54176243370709,1.52410664131556,-3.63607262345081,0.000276826317527367,0.00446059364607661,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g4347.t1",545.464012381404,-1.17149535133206,0.262330601854766,-4.4657212808921,7.97994439154349e-06,0.000288508108100586,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g26560.t1",256.384280918392,-1.70647741316523,0.463078736121536,-3.68506968697729,0.0002286400734752,0.00380941849194472,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g16924.t1b",20.6712705218312,6.60122860744356,1.87117144433309,3.52785877928803,0.000418935597117916,0.00610515757860475,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g1798.t2",530.534760021819,-1.31875715701971,0.254202208805225,-5.18782729394051,2.12761777563533e-07,1.74280475764803e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g42104.t1",993.28805922622,1.12289709717693,0.231902305158655,4.84211270090094,1.28465862128421e-06,7.09302157478067e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g26732.t1",160.864337461279,1.72846587855666,0.543736173842289,3.17886865305011,0.00147851072202132,0.0154089679920194,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g3286.t1b",14.372019428317,4.82299431461258,1.51058943624608,3.1927896481244,0.00140905550025992,0.0149090602506956,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g44851.t1",40.5207659187733,2.13583200828493,0.762394168497411,2.80147999097947,0.00508687955433456,0.0365922984547784,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g30607.t1",43.2106323498964,3.35133634387592,0.901257042696618,3.71851334869851,0.00020039870421397,0.00346293503925413,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g10707.t1",8.96602025076068,-4.55608963673258,1.57776625191959,-2.88768354069522,0.00388090111118574,0.030392639095904,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g4020.t1",15.8168203633514,4.70593472368398,1.66277227877914,2.83017391121004,0.00465227082291765,0.0343117325478081,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g4183.t1",37.2991378500503,4.82584097713868,1.29282193305287,3.73279633780883,0.000189365705557334,0.00331896070903173,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g27830.t1",1077.61821830606,1.38437917940841,0.291909278230067,4.74249803843961,2.11098873701623e-06,0.00010344221773654,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g50197.t1",209.415960731769,-1.53469445385888,0.453772844486778,-3.38207645632616,0.000719401191034414,0.00914786287450202,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g29752.t2",20.7308999207647,5.84803190506049,1.53153768993985,3.81840547802004,0.00013431702908417,0.00256492247397266,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g11507.t1",47.2835883322764,4.18362880077411,1.12454264573787,3.72029359369384,0.000198991316187467,0.0034429512657631,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g20056.t1",20.3420144927339,7.16066579566517,2.34736939004688,3.0505065909214,0.00228455666092511,0.0209740268956196,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g28369.t1",10.3167272633795,5.98376647921613,2.10399655997995,2.84400012482585,0.00445510304596423,0.0333476493956095,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g44371.t1",4590.62273555918,-1.16172364014438,0.266379175316299,-4.3611653905188,1.29371526234984e-05,0.000424143853215554,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g43263.t1",8.67894257405342,4.3649145366593,1.49119487091226,2.92712550304642,0.00342110796944998,0.0277173379951806,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g29666.t1",46.0383500089835,5.75444923267661,1.45296347968191,3.96049130838197,7.47957155345134e-05,0.00164724657301973,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g4337.t1",21.7985639141153,2.1769887497764,0.766457279261318,2.84032627607698,0.00450674125562634,0.0336058388031637,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g44748.t1",187.962502568844,-1.1234662664499,0.347458964067337,-3.23337827667088,0.00122335456970335,0.0134235091538232,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g31372.t1",10.5940373357905,3.53253786294078,1.28644423821033,2.74597044941114,0.00603321976483802,0.0409998968714512,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g242.t2",797.786417045407,-1.10473293639581,0.268223912548278,-4.11869667361207,3.8102129570748e-05,0.000968111608843421,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g5624.t1",18.9862625804341,3.96778215719976,1.46962952900734,2.69985195512489,0.00693703375481464,0.0453236055394925,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g14108.t1a",218.413196934598,-1.16269485190503,0.224173216254264,-5.18659129459188,2.14178053087176e-07,1.74531635668456e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g47039.t1",86.3391166704279,2.86464313071593,1.00970156863144,2.83711862961517,0.00455226945265452,0.0337861344924444,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g9134.t1",12.8891156613089,5.5686148338249,1.9066989746872,2.92055269749041,0.00349411098427118,0.02820885540435,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g8927.t1",4008.90004128594,1.01989364223938,0.192625487865691,5.29469725704475,1.19213743519582e-07,1.10146273936729e-05,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g47565.t1",368.853792650805,-1.30977120697816,0.314793237258985,-4.16073489501489,3.17225153172285e-05,0.000832215624110963,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g43380.t1",38.1139410286073,4.54908016321274,1.63641636070379,2.77990386337635,0.00543749932777804,0.0382688943456161,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g10967.t1",12219.4304063264,5.43573434217731,0.726757636540923,7.47943202640325,7.46445076394191e-14,2.0483199341333e-10,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g38928.t1",21.3364036082498,2.48873253234613,0.92256476160498,2.69762366385694,0.0069836340738917,0.0455305066813167,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g6714.t1",8582.2375887317,1.28567410887597,0.216107384636083,5.94923727868438,2.69394870001454e-09,5.47589972422956e-07,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g33692.t1",696.933540444086,1.34308260773002,0.33999451446106,3.95030669791539,7.80511130302946e-05,0.00169849372931349,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g35927.t1",9.01115321085828,5.151637656003,1.56093178274012,3.30036053655057,0.000965606925280613,0.011377080135949,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g36127.t1",14.9719858411375,5.67072105362399,1.78784454980262,3.17181997408558,0.00151486882856142,0.0156570679941823,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g15148.t1",48.8962312398312,-2.68318578998167,0.887398766411115,-3.02365282840454,0.00249742851621579,0.0223741220742662,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g38131.t1a",10.5208691476249,5.93329543377414,1.75509616259182,3.38060988351328,0.000723251495795828,0.0091731644983507,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g5298.t1c",21.6301940448901,-5.08292611164551,1.26906161184222,-4.00526346728505,6.19483950817606e-05,0.00141821154812617,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g44133.t1a",6.04258281660772,6.41430466259808,1.9230055020479,3.3355623037829,0.00085127076202968,0.0102997006088432,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g7096.t1",14.4058704450516,4.43007495283023,1.55024886767764,2.85765404845399,0.00426785415954997,0.0323519850807212,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g30029.t1",119.740325014873,-1.18036792750374,0.436293226093757,-2.70544637621783,0.0068212660360705,0.0447495972786245,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11885.t1",407.681391714722,-1.88868427262595,0.448224346027728,-4.21370300244492,2.51217584254152e-05,0.000698445970569218,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g3940.t1",98.2502653943466,-1.81227065202432,0.444654997385875,-4.07567813850885,4.58804432722388e-05,0.00111023390108775,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36876.t1",9.23663882685613,5.75118747065336,2.06062217913602,2.7909956171901,0.00525461838106688,0.0374021119334752,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g6217.t1",11.2519629838679,5.59514600796315,1.60727469662557,3.48113861290171,0.000499287034785616,0.00697248627050997,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g23234.t1",49.2374003162429,4.04333599852515,1.37758429337707,2.935091535207,0.00333449306176656,0.0272732709710689,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g37787.t1",18.055787983754,5.97261764616549,1.83043357620596,3.26295240854643,0.0011025803383199,0.0125024409354696,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g31500.t1b",8.37632505205641,-5.10784569058374,1.87207602597238,-2.72843924056485,0.00636348118964194,0.0425378547609788,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g5012.t1",304.148206135075,-1.86387984863181,0.481136625122828,-3.87390971983475,0.00010710310292824,0.00215786802309385,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g24654.t1",13.0985805680214,4.02423423189175,1.44944056212138,2.7764051435141,0.00549636707046768,0.0385546545962944,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g27594.t1",70.8672928330554,5.23498346945874,1.65633216212629,3.16058794797441,0.0015745106348616,0.01607371515299,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g13816.t1",876.307457390802,-1.97555708882105,0.508099490217486,-3.8881304288958,0.000101019340700831,0.00206408914979263,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g45421.t1",505.238144007249,-1.1965137866019,0.284925396791693,-4.19939324495057,2.67631172528226e-05,0.000730026541286982,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36975.t1",87.4233170834783,2.2519979807056,0.696656314370037,3.23258102202376,0.00122677342000672,0.0134434131150375,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g45419.t1",1144.47388208593,-1.21308857797698,0.252951337996395,-4.79573892585722,1.62076258105937e-06,8.40743780469756e-05,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g12255.t1",30.6749602548312,4.66686948902548,1.6864727475175,2.76723682365763,0.0056533670379087,0.0392843871580787,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g1332.t1",10.9848756670083,6.86113221292752,1.67271964493733,4.10178252745073,4.09979513000639e-05,0.00101904418625458,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g30920.t1b",21.1125117080044,5.85307030096843,1.60564130090766,3.64531623449129,0.000267063195720506,0.00434409078468666,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g24176.t1",177.549653001569,-1.30748685568841,0.300944425439223,-4.34461231099448,1.39521847924968e-05,0.000445403663668282,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g25547.t1",7.21806646024462,4.78164493844214,1.79855391481576,2.65860528230646,0.00784648306380884,0.0492712452526266,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g19883.t1",1384.72237893751,-1.27222067858197,0.461038003690819,-2.75947030048989,0.00578951493121485,0.039862464244986,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g29258.t1",368.16666463036,-1.04051507090715,0.25408372908713,-4.09516608814544,4.21865847331528e-05,0.00104104502847342,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g11240.t1",17.2870081216995,4.742577583197,1.70338189132458,2.78421275190913,0.00536578253589677,0.0379502197346956,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g8705.t1",32.5707234522108,4.67167380958801,1.54552619479122,3.022707622383,0.00250524162181449,0.0224148108238384,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g46764.t1",384.726495020524,-1.26298872934688,0.330587424503585,-3.82043791061745,0.000133214938810935,0.00254742239436297,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g15634.t1",142.574842586441,4.3177417662533,1.02450337095854,4.21447297163458,2.50362131254608e-05,0.000698189760544482,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g20719.t1",5.96218073118677,4.76289356356425,1.75338281281202,2.71640256124428,0.0065995618311066,0.0436803126404718,"Up at 4 hpf"
"Montipora_capitata_HIv3___TS.g12314.t1",17.1997485004529,6.43648349600443,1.96304818068353,3.2788209476159,0.00104241753198172,0.0120138511109241,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g41099.t1",251.34459384167,1.07374014655892,0.336508197211942,3.19082909556182,0.00141865171015485,0.0149564441620403,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g45030.t1",2386.83369189418,-1.15379765992066,0.2540912803705,-4.5408786096015,5.60202809594412e-06,0.000220552730245054,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g34943.t1",126.028619006284,1.07069019949095,0.344415459629857,3.10871701474034,0.00187901595283464,0.0181812682516697,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g26054.t1",37.1854377678463,3.74189921677154,1.25515992674663,2.98121310044572,0.00287108927363353,0.0245553828069534,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g46002.t1",167.215189344017,-1.37906806001397,0.358581163390743,-3.84590212986513,0.000120109701512843,0.00234585787844407,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g35033.t1",1891.13260251488,-1.61056112666711,0.2630068697528,-6.12364661113559,9.14576214910314e-10,2.48484018944098e-07,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g35031.t1",3496.66671763844,1.48034122842137,0.232753722899652,6.36011836880304,2.01598333654247e-10,8.01747807797999e-08,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g42219.t1",21.7374676846707,6.87432248607666,1.62344856460694,4.23439500083024,2.29167827823449e-05,0.00065234381362067,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g23294.t1",1645.5257330214,1.04909952718854,0.14203690484721,7.38610524016321,1.51192140989669e-13,3.61768727609415e-10,"Up at 4 hpf"
"Montipora_capitata_HIv3___RNAseq.g41932.t1",59.5816569697597,2.22322713994875,0.701104859378207,3.17103370517282,0.00151897517481294,0.0156699991624217,"Up at 4 hpf"
