"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation"
"Montipora_capitata_HIv3___TS.g28840.t1",12.698824398314,5.81959427120407,1.90016120306747,3.06268450371968,0.00219361200071567,0.00407648911696233,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g30355.t1",9.36843594840099,7.32530608799125,1.56501862866187,4.68065105030384,2.85965323306443e-06,8.89809015931206e-06,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g1313.t1",6.48814062643466,3.87719302402792,1.16530607573529,3.32718854278819,0.000877269953742626,0.00176392344504857,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g18037.t1",334.953694505282,2.09081766109903,0.303036120673282,6.89956582223162,5.21617155323698e-12,3.17625058613722e-11,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g5886.t1",27.6953389630727,8.51517174378493,1.19303794589159,7.13738550656183,9.51227934231809e-13,6.16457480420646e-12,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g50472.t1",6318.0052809364,1.2475738266323,0.163827547300543,7.61516513668865,2.63354548270889e-14,1.95052401448116e-13,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g4499.t1",8.09658423835149,4.97938428975392,2.1790074919841,2.28516161971518,0.0223033527517441,0.0336032260782651,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g31184.t1",17.8422315688167,5.44531960614875,1.26498602769146,4.30464802531155,1.67251431771554e-05,4.60605384454421e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g28067.t1",1201.87220555755,-1.42625111751915,0.16612953943198,-8.58517469196443,9.06985005185311e-18,8.71884595713772e-17,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g7597.t2",159.016546556578,3.03749710876871,0.256928293266999,11.8223535062842,2.99183606773449e-32,7.16295213685947e-31,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g16256.t1",17.8982591147076,-2.15785605388696,0.656904113037345,-3.2848874151657,0.00102023129905488,0.00202565447090712,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g50667.t1",13.422584938583,4.48644935358044,0.968145323741122,4.63406602662071,3.58552551664343e-06,1.09808132203531e-05,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g14677.t1",517.453716038588,4.16656307499605,0.275774130117275,15.1086074434327,1.42111323811705e-51,9.63452017188384e-50,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g47034.t1",2514.2568708909,2.83610736917267,0.227053206658481,12.49093730457,8.3662148727885e-36,2.52607671241905e-34,"Up at 72 hpf"
"Montipora_capitata_HIv3___RNAseq.g28065.t1",41.3477840209401,-6.5182793495613,1.19935323243252,-5.43482868374063,5.48491044336898e-08,2.1746337677023e-07,"Up at 1 hpf"
"Montipora_capitata_HIv3___RNAseq.g36482.t1",15.7697040413752,-7.64827231135935,1.543936783303,-4.95374706663646,7.27978221904149e-07,2.46325646865883e-06,"Up at 1 hpf"
"Montipora_capitata_HIv3___TS.g34318.t1a",355.249133231324,8.74316229090482,1.52441591742717,5.73541786788811,9.7272221239997e-09,4.20819704568641e-08,"Up at 72 hpf"
"Montipora_capitata_HIv3___TS.g3990.t2a",76.4413366131891,5.41821760723658,0.846280867274022,6.4023869813923,1.52966354539933e-10,8.11097483572345e-10,"Up at 72 hpf"
