#YY	MM	DD	hh	mm	WDI	R WSP	D GST	WVHT	DPD	APD	MWD	PRES	ATMP	WTMP	DEWP	VIS	TIDE
2016	1	13	5	36	999	99	99	1.53	11.11	8.81	347	9999	999	25.1	999	99	99
2016	1	13	6	6	999	99	99	1.48	11.76	8.77	2	9999	999	25.1	999	99	99
2016	1	13	6	36	999	99	99	1.62	11.11	8.91	347	9999	999	25	999	99	99
2016	1	13	7	6	999	99	99	1.7	16.67	9.46	349	9999	999	25	999	99	99
2016	1	13	7	36	999	99	99	1.63	10.53	9.41	347	9999	999	25	999	99	99
2016	1	13	8	6	999	99	99	1.57	10.53	9.07	354	9999	999	25	999	99	99
2016	1	13	8	36	999	99	99	1.55	10.53	9.18	355	9999	999	25	999	99	99
2016	1	13	9	6	999	99	99	1.75	12.5	9.42	2	9999	999	25	999	99	99
2016	1	13	9	36	999	99	99	1.62	10.53	9.35	356	9999	999	25	999	99	99
2016	1	13	10	6	999	99	99	1.53	9.88	8.94	355	9999	999	25	999	99	99
2016	1	13	10	36	999	99	99	1.61	11.11	9.23	352	9999	999	25	999	99	99
2016	1	13	11	6	999	99	99	1.51	11.76	9.13	352	9999	999	25	999	99	99
2016	1	13	11	36	999	99	99	1.45	11.76	9.03	1	9999	999	25	999	99	99
2016	1	13	12	6	999	99	99	1.56	11.11	9.05	347	9999	999	25	999	99	99
2016	1	13	12	36	999	99	99	1.43	12.5	9.18	1	9999	999	25	999	99	99
2016	1	13	13	6	999	99	99	1.5	9.88	8.87	356	9999	999	25	999	99	99
2016	1	13	13	36	999	99	99	1.51	12.5	9.06	354	9999	999	25	999	99	99
2016	1	13	14	6	999	99	99	1.5	11.11	9.25	8	9999	999	25	999	99	99
2016	1	13	14	36	999	99	99	1.52	14.29	9.41	344	9999	999	25	999	99	99
2016	1	13	15	6	999	99	99	1.54	14.29	9.6	348	9999	999	25	999	99	99
2016	1	13	15	36	999	99	99	1.5	11.11	9.44	2	9999	999	25	999	99	99
2016	1	13	16	6	999	99	99	1.38	11.76	9.01	358	9999	999	25	999	99	99
2016	1	13	16	36	999	99	99	1.43	12.5	9.11	355	9999	999	25	999	99	99
2016	1	13	17	6	999	99	99	1.5	11.76	9.01	6	9999	999	25	999	99	99
2016	1	13	17	36	999	99	99	1.24	12.5	8.65	1	9999	999	25	999	99	99
2016	1	13	18	6	999	99	99	1.24	11.76	8.87	1	9999	999	25	999	99	99
2016	1	13	18	36	999	99	99	1.31	13.33	8.98	345	9999	999	25	999	99	99
2016	1	13	19	6	999	99	99	1.37	10.53	8.84	8	9999	999	25	999	99	99
2016	1	13	19	36	999	99	99	1.23	10.53	8.77	358	9999	999	25	999	99	99
2016	1	13	20	6	999	99	99	1.42	13.33	8.98	345	9999	999	25.1	999	99	99
2016	1	13	20	36	999	99	99	1.21	11.76	8.68	5	9999	999	25.2	999	99	99
2016	1	13	21	6	999	99	99	1.36	11.76	9.09	356	9999	999	25.4	999	99	99
2016	1	13	21	36	999	99	99	1.29	9.88	8.85	13	9999	999	25.4	999	99	99
2016	1	13	22	6	999	99	99	1.35	12.5	9.17	356	9999	999	25.5	999	99	99
2016	1	13	22	36	999	99	99	1.23	12.5	8.68	345	9999	999	25.5	999	99	99
2016	1	13	23	6	999	99	99	1.36	12.5	9.26	352	9999	999	25.7	999	99	99
2016	1	13	23	36	999	99	99	1.23	11.76	8.88	345	9999	999	25.7	999	99	99
2016	1	14	0	6	999	99	99	1.33	12.5	9.31	349	9999	999	25.6	999	99	99
2016	1	14	0	36	999	99	99	1.2	11.76	8.74	2	9999	999	25.6	999	99	99
2016	1	14	1	6	999	99	99	1.12	11.76	8.46	348	9999	999	25.6	999	99	99
2016	1	14	2	6	999	99	99	1.1	11.76	8.68	356	9999	999	25.4	999	99	99
2016	1	14	2	36	999	99	99	1.14	11.76	9.03	349	9999	999	25.5	999	99	99
2016	1	14	3	6	999	99	99	1.13	11.76	8.92	342	9999	999	25.5	999	99	99
2016	1	14	3	36	999	99	99	1.13	11.11	9.01	349	9999	999	25.4	999	99	99
2016	1	14	4	6	999	99	99	1.15	11.76	9.15	349	9999	999	25.4	999	99	99
2016	1	14	4	36	999	99	99	1.15	11.11	8.79	348	9999	999	25.3	999	99	99
2016	1	14	5	6	999	99	99	1.2	11.76	9.3	359	9999	999	25.2	999	99	99
2016	1	14	5	36	999	99	99	1.04	11.11	8.93	354	9999	999	25.2	999	99	99
2016	1	14	6	6	999	99	99	1.14	11.11	9.21	356	9999	999	25.2	999	99	99
2016	1	14	6	36	999	99	99	1.17	11.11	9.17	348	9999	999	25.1	999	99	99
2016	1	14	7	6	999	99	99	1.29	11.11	9.13	351	9999	999	25.1	999	99	99
2016	1	14	7	36	999	99	99	1.09	11.11	8.63	356	9999	999	25.1	999	99	99
2016	1	14	8	6	999	99	99	1.12	11.11	8.91	349	9999	999	25.1	999	99	99
2016	1	14	8	36	999	99	99	0.99	11.11	8.55	356	9999	999	25	999	99	99
2016	1	14	9	6	999	99	99	1.15	10.53	8.89	358	9999	999	25	999	99	99
2016	1	14	9	36	999	99	99	1.05	9.88	8.69	347	9999	999	25	999	99	99
2016	1	14	10	6	999	99	99	1.09	10.53	8.73	348	9999	999	25	999	99	99
2016	1	14	10	36	999	99	99	0.97	10.53	8.57	349	9999	999	25	999	99	99
2016	1	14	11	6	999	99	99	1.01	11.11	8.75	354	9999	999	25	999	99	99
2016	1	14	11	36	999	99	99	1.02	11.11	8.61	355	9999	999	25	999	99	99
2016	1	14	12	6	999	99	99	1.02	11.11	8.85	351	9999	999	25	999	99	99
2016	1	14	12	36	999	99	99	1.08	10.53	8.83	349	9999	999	25	999	99	99
2016	1	14	13	6	999	99	99	0.99	10.53	8.4	347	9999	999	25	999	99	99
2016	1	14	13	36	999	99	99	0.93	10.53	8.19	351	9999	999	25	999	99	99
2016	1	14	14	6	999	99	99	0.99	9.88	8.34	344	9999	999	25	999	99	99
2016	1	14	14	36	999	99	99	1.07	9.88	8.54	354	9999	999	25	999	99	99
2016	1	14	15	6	999	99	99	1.05	9.88	8.29	355	9999	999	25	999	99	99
2016	1	14	15	36	999	99	99	0.93	10.53	8.27	348	9999	999	25	999	99	99
2016	1	14	16	6	999	99	99	1.05	10.53	8.32	351	9999	999	25	999	99	99
2016	1	14	16	36	999	99	99	1.01	9.88	8.38	352	9999	999	25	999	99	99
2016	1	14	17	6	999	99	99	0.96	9.88	8.13	348	9999	999	24.9	999	99	99
2016	1	14	17	36	999	99	99	0.88	9.09	7.83	2	9999	999	24.9	999	99	99
2016	1	14	18	6	999	99	99	0.85	9.09	7.87	8	9999	999	25	999	99	99
2016	1	14	18	36	999	99	99	0.82	8.33	7.87	12	9999	999	25	999	99	99
2016	1	14	19	6	999	99	99	0.79	9.88	7.83	355	9999	999	25	999	99	99
2016	1	14	19	36	999	99	99	0.81	9.09	8.06	19	9999	999	25	999	99	99
2016	1	14	20	6	999	99	99	0.75	9.88	7.63	5	9999	999	25	999	99	99
2016	1	14	20	36	999	99	99	0.71	10.53	7.73	352	9999	999	25.2	999	99	99
2016	1	14	21	6	999	99	99	0.71	9.88	7.8	332	9999	999	25.2	999	99	99
2016	1	14	21	36	999	99	99	0.71	10.53	7.95	354	9999	999	25.4	999	99	99
2016	1	14	22	6	999	99	99	0.76	11.76	7.99	358	9999	999	25.4	999	99	99
2016	1	14	22	36	999	99	99	0.82	9.88	8.18	354	9999	999	25.5	999	99	99
2016	1	14	23	6	999	99	99	0.76	11.11	8.38	345	9999	999	25.5	999	99	99
2016	1	14	23	36	999	99	99	0.75	8.33	8.17	5	9999	999	25.4	999	99	99
2016	1	15	0	6	999	99	99	0.78	11.11	8.34	356	9999	999	25.3	999	99	99
2016	1	15	0	36	999	99	99	0.77	9.88	8.31	12	9999	999	25.3	999	99	99
2016	1	15	1	6	999	99	99	0.77	11.11	8.62	345	9999	999	25.3	999	99	99
2016	1	15	1	36	999	99	99	0.71	10.53	7.96	351	9999	999	25.3	999	99	99
2016	1	15	2	6	999	99	99	0.73	7.69	7.83	1	9999	999	25.3	999	99	99
2016	1	15	2	36	999	99	99	0.77	9.88	8.37	356	9999	999	25.3	999	99	99
2016	1	15	3	6	999	99	99	0.76	10.53	8.53	348	9999	999	25.2	999	99	99
2016	1	15	3	36	999	99	99	0.76	10.53	8.4	348	9999	999	25.2	999	99	99
2016	1	15	4	6	999	99	99	0.78	9.88	8.3	349	9999	999	25.2	999	99	99
2016	1	15	4	36	999	99	99	0.8	9.88	8.44	355	9999	999	25.2	999	99	99
2016	1	15	5	6	999	99	99	0.79	12.5	8.35	359	9999	999	25.1	999	99	99
2016	1	15	5	36	999	99	99	0.93	10.53	8.69	345	9999	999	25.1	999	99	99
2016	1	15	6	6	999	99	99	1.02	10.53	8.52	352	9999	999	25.1	999	99	99
2016	1	15	6	36	999	99	99	1.01	11.11	8.61	354	9999	999	25.1	999	99	99
2016	1	15	7	6	999	99	99	1.08	9.88	8.6	358	9999	999	25.1	999	99	99
2016	1	15	7	36	999	99	99	1.16	9.88	8.91	355	9999	999	25.1	999	99	99
2016	1	15	8	6	999	99	99	1.25	10.53	8.99	351	9999	999	25	999	99	99
2016	1	15	8	36	999	99	99	1.08	9.09	8.51	359	9999	999	25	999	99	99
2016	1	15	9	6	999	99	99	1.12	10.53	8.67	351	9999	999	25	999	99	99
2016	1	15	9	36	999	99	99	1.18	9.09	8.8	354	9999	999	25	999	99	99
2016	1	15	10	6	999	99	99	1.09	10.53	8.55	339	9999	999	25	999	99	99
2016	1	15	10	36	999	99	99	1.14	10.53	8.73	341	9999	999	25	999	99	99
2016	1	15	11	6	999	99	99	1.06	10.53	8.5	351	9999	999	25	999	99	99
2016	1	15	11	36	999	99	99	1.1	11.11	8.41	342	9999	999	25	999	99	99
2016	1	15	12	6	999	99	99	1.08	9.88	8.24	349	9999	999	25	999	99	99
2016	1	15	12	36	999	99	99	1.1	9.09	8.15	341	9999	999	25	999	99	99
2016	1	15	13	6	999	99	99	1.16	9.88	8.23	351	9999	999	25	999	99	99
2016	1	15	13	36	999	99	99	1.11	9.09	8.03	344	9999	999	25	999	99	99
2016	1	15	14	6	999	99	99	1.02	9.09	7.72	347	9999	999	25	999	99	99
2016	1	15	14	36	999	99	99	1.2	9.09	8.22	3	9999	999	25	999	99	99
2016	1	15	15	6	999	99	99	1.07	10.53	8.06	348	9999	999	25	999	99	99
2016	1	15	15	36	999	99	99	1.24	9.88	8.02	351	9999	999	25	999	99	99
2016	1	15	16	6	999	99	99	1.31	20	8.02	347	9999	999	25	999	99	99
2016	1	15	16	36	999	99	99	1.41	20	8.17	351	9999	999	25	999	99	99
2016	1	15	17	6	999	99	99	1.38	20	8.03	358	9999	999	25	999	99	99
2016	1	15	17	36	999	99	99	1.45	18.18	7.62	348	9999	999	25	999	99	99
2016	1	15	18	6	999	99	99	1.5	20	7.83	359	9999	999	25	999	99	99
2016	1	15	18	36	999	99	99	1.74	20	8.95	351	9999	999	25	999	99	99
2016	1	15	19	6	999	99	99	1.71	18.18	8.57	342	9999	999	25	999	99	99
2016	1	15	19	36	999	99	99	1.75	20	8.63	352	9999	999	25	999	99	99
2016	1	15	20	6	999	99	99	1.79	20	8.73	345	9999	999	25	999	99	99
2016	1	15	20	36	999	99	99	1.94	18.18	10.2	349	9999	999	25	999	99	99
2016	1	15	21	6	999	99	99	1.95	14.29	9.25	354	9999	999	25	999	99	99
2016	1	15	21	36	999	99	99	1.91	18.18	9.15	344	9999	999	25	999	99	99
2016	1	15	22	6	999	99	99	2.1	18.18	9.66	351	9999	999	25	999	99	99
2016	1	15	22	36	999	99	99	2.11	14.29	9.58	344	9999	999	25	999	99	99
2016	1	15	23	6	999	99	99	2.23	16.67	9.65	345	9999	999	25	999	99	99
2016	1	15	23	36	999	99	99	2.41	18.18	9.54	345	9999	999	25	999	99	99
2016	1	16	0	6	999	99	99	2.17	18.18	9.31	352	9999	999	25	999	99	99
2016	1	16	0	36	999	99	99	2.27	16.67	9.35	345	9999	999	25	999	99	99
2016	1	16	1	6	999	99	99	2.09	11.76	9.02	341	9999	999	25	999	99	99
2016	1	16	1	36	999	99	99	2.18	13.33	9.17	335	9999	999	25	999	99	99
2016	1	16	2	6	999	99	99	2.21	18.18	9.72	359	9999	999	25	999	99	99
2016	1	16	2	36	999	99	99	2.12	12.5	9.33	345	9999	999	25	999	99	99
2016	1	16	3	6	999	99	99	2.16	15.38	9.06	351	9999	999	25	999	99	99
2016	1	16	3	36	999	99	99	2.35	13.33	9.37	344	9999	999	25	999	99	99
2016	1	16	4	6	999	99	99	2.17	12.5	8.92	345	9999	999	25	999	99	99
2016	1	16	4	36	999	99	99	2.21	18.18	8.9	352	9999	999	25	999	99	99
2016	1	16	5	6	999	99	99	2.11	16.67	8.59	349	9999	999	25	999	99	99
2016	1	16	5	36	999	99	99	1.99	11.11	8.42	352	9999	999	25	999	99	99
2016	1	16	6	6	999	99	99	2.07	14.29	8.81	352	9999	999	25	999	99	99
2016	1	16	6	36	999	99	99	2.23	11.11	8.92	347	9999	999	25	999	99	99
2016	1	16	7	6	999	99	99	2.37	9.88	9.19	337	9999	999	24.9	999	99	99
2016	1	16	7	36	999	99	99	2.2	10.53	8.73	342	9999	999	25	999	99	99
2016	1	16	8	6	999	99	99	2.35	10.53	9.26	339	9999	999	25	999	99	99
2016	1	16	8	36	999	99	99	2.45	9.88	9.24	352	9999	999	25	999	99	99
2016	1	16	9	6	999	99	99	2.28	12.5	9.26	344	9999	999	24.9	999	99	99
2016	1	16	9	36	999	99	99	2.14	16.67	8.98	349	9999	999	25	999	99	99
2016	1	16	10	6	999	99	99	2.32	16.67	9.32	349	9999	999	25	999	99	99
2016	1	16	10	36	999	99	99	2.15	16.67	9.2	352	9999	999	24.9	999	99	99
2016	1	16	11	6	999	99	99	2.33	14.29	9.48	355	9999	999	24.9	999	99	99
2016	1	16	11	36	999	99	99	2.24	16.67	9.43	348	9999	999	25	999	99	99
2016	1	16	12	6	999	99	99	2.34	16.67	9.99	352	9999	999	24.9	999	99	99
2016	1	16	12	36	999	99	99	2.39	14.29	9.52	344	9999	999	24.9	999	99	99
2016	1	16	13	6	999	99	99	2.27	16.67	9.74	344	9999	999	24.9	999	99	99
2016	1	16	13	36	999	99	99	2.58	16.67	10.48	347	9999	999	24.9	999	99	99
2016	1	16	14	6	999	99	99	2.62	15.38	9.98	351	9999	999	24.9	999	99	99
2016	1	16	14	36	999	99	99	2.65	15.38	10.68	354	9999	999	24.9	999	99	99
2016	1	16	15	6	999	99	99	2.66	15.38	10.32	344	9999	999	24.9	999	99	99
2016	1	16	15	36	999	99	99	2.67	15.38	10.34	347	9999	999	24.9	999	99	99
2016	1	16	16	6	999	99	99	2.94	14.29	10.89	348	9999	999	24.9	999	99	99
2016	1	16	16	36	999	99	99	2.74	14.29	10.43	345	9999	999	24.9	999	99	99
2016	1	16	17	6	999	99	99	2.88	15.38	10.55	341	9999	999	24.9	999	99	99
2016	1	16	17	36	999	99	99	2.92	15.38	10.51	345	9999	999	24.9	999	99	99
2016	1	16	18	6	999	99	99	2.66	15.38	9.92	341	9999	999	24.9	999	99	99
2016	1	16	18	36	999	99	99	2.41	16.67	9.73	349	9999	999	24.9	999	99	99
2016	1	16	19	6	999	99	99	2.71	15.38	10.56	351	9999	999	24.9	999	99	99
2016	1	16	19	36	999	99	99	2.52	14.29	9.92	347	9999	999	24.9	999	99	99
2016	1	16	20	6	999	99	99	2.47	15.38	9.73	341	9999	999	25	999	99	99
2016	1	16	20	36	999	99	99	2.42	16.67	9.53	348	9999	999	24.9	999	99	99
2016	1	16	21	6	999	99	99	2.39	12.5	9.33	354	9999	999	25	999	99	99
2016	1	16	21	36	999	99	99	2.41	10.53	9.4	342	9999	999	25	999	99	99
2016	1	16	22	6	999	99	99	2.27	14.29	9.44	355	9999	999	25.1	999	99	99
2016	1	16	22	36	999	99	99	2.19	10.53	9.12	349	9999	999	25.2	999	99	99
2016	1	16	23	6	999	99	99	2.29	11.11	9.63	347	9999	999	25.3	999	99	99
2016	1	16	23	36	999	99	99	2.15	15.38	9.63	347	9999	999	25.3	999	99	99
2016	1	17	0	6	999	99	99	2.36	15.38	9.93	359	9999	999	25.4	999	99	99
2016	1	17	0	36	999	99	99	2.33	11.76	9.31	352	9999	999	25.4	999	99	99
2016	1	17	1	6	999	99	99	2.25	11.76	9.29	354	9999	999	25.5	999	99	99
2016	1	17	1	36	999	99	99	2.35	14.29	9.75	347	9999	999	25.4	999	99	99
2016	1	17	2	6	999	99	99	2.11	11.76	9.44	347	9999	999	25.4	999	99	99
2016	1	17	2	36	999	99	99	2.19	11.11	9.22	349	9999	999	25.4	999	99	99
2016	1	17	3	6	999	99	99	2.38	15.38	9.63	351	9999	999	25.3	999	99	99
2016	1	17	3	36	999	99	99	2.29	13.33	9.29	354	9999	999	25.2	999	99	99
2016	1	17	4	6	999	99	99	2.39	13.33	9.38	349	9999	999	25.2	999	99	99
2016	1	17	4	36	999	99	99	2.17	11.11	9.27	355	9999	999	25.3	999	99	99
2016	1	17	5	6	999	99	99	2.2	15.38	9.15	348	9999	999	25.3	999	99	99
2016	1	17	5	36	999	99	99	2.31	9.88	9.15	359	9999	999	25.2	999	99	99
2016	1	17	6	6	999	99	99	2.13	14.29	9.06	348	9999	999	25	999	99	99
2016	1	17	6	36	999	99	99	2.11	11.76	8.66	355	9999	999	25	999	99	99
2016	1	17	7	6	999	99	99	2.24	11.11	8.91	347	9999	999	25	999	99	99
2016	1	17	7	36	999	99	99	2.22	11.76	8.74	347	9999	999	25	999	99	99
2016	1	17	8	6	999	99	99	2.05	15.38	8.6	354	9999	999	25	999	99	99
2016	1	17	8	36	999	99	99	2.1	9.88	8.39	355	9999	999	25	999	99	99
2016	1	17	9	6	999	99	99	2.23	10.53	8.53	351	9999	999	25	999	99	99
2016	1	17	9	36	999	99	99	1.98	14.29	8.3	351	9999	999	24.9	999	99	99
2016	1	17	10	6	999	99	99	2.18	14.29	8.78	345	9999	999	25	999	99	99
2016	1	17	10	36	999	99	99	2.14	14.29	8.61	347	9999	999	24.9	999	99	99
2016	1	17	11	6	999	99	99	2.16	14.29	8.69	337	9999	999	24.9	999	99	99
2016	1	17	11	36	999	99	99	2.12	13.33	8.75	345	9999	999	25	999	99	99
2016	1	17	12	6	999	99	99	2.03	13.33	8.77	348	9999	999	24.9	999	99	99
2016	1	17	12	36	999	99	99	2.15	14.29	9.15	339	9999	999	24.9	999	99	99
2016	1	17	13	6	999	99	99	2.38	14.29	9.86	344	9999	999	24.9	999	99	99
2016	1	17	13	36	999	99	99	2.17	13.33	9.45	347	9999	999	24.9	999	99	99
2016	1	17	14	6	999	99	99	2.07	14.29	9.33	351	9999	999	24.9	999	99	99
2016	1	17	14	36	999	99	99	2.18	13.33	9.57	344	9999	999	24.9	999	99	99
2016	1	17	15	6	999	99	99	2.26	13.33	9.74	349	9999	999	24.9	999	99	99
2016	1	17	15	36	999	99	99	2.2	13.33	9.68	345	9999	999	24.9	999	99	99
2016	1	17	16	6	999	99	99	2.29	13.33	9.98	341	9999	999	24.9	999	99	99
2016	1	17	16	36	999	99	99	2.21	13.33	9.8	348	9999	999	24.9	999	99	99
2016	1	17	17	6	999	99	99	2.14	13.33	9.24	352	9999	999	24.9	999	99	99
2016	1	17	17	36	999	99	99	2.41	13.33	10.03	345	9999	999	24.9	999	99	99
2016	1	17	18	6	999	99	99	2.59	13.33	10.58	345	9999	999	24.9	999	99	99
2016	1	17	18	36	999	99	99	2.39	12.5	10.16	345	9999	999	24.9	999	99	99
2016	1	17	19	6	999	99	99	2.13	12.5	9.45	344	9999	999	24.9	999	99	99
2016	1	17	19	36	999	99	99	2.01	12.5	9.66	348	9999	999	25	999	99	99
2016	1	17	20	6	999	99	99	2.05	13.33	9.28	347	9999	999	25	999	99	99
2016	1	17	20	36	999	99	99	2.18	14.29	9.69	344	9999	999	25	999	99	99
2016	1	17	21	6	999	99	99	2.2	13.33	9.68	351	9999	999	25.2	999	99	99
2016	1	17	21	36	999	99	99	2.21	11.76	9.89	354	9999	999	25.2	999	99	99
2016	1	17	22	6	999	99	99	2.08	11.76	9.67	344	9999	999	25.4	999	99	99
2016	1	17	22	36	999	99	99	2.12	14.29	10	342	9999	999	25.6	999	99	99
2016	1	17	23	6	999	99	99	1.9	12.5	9.58	345	9999	999	25.6	999	99	99
2016	1	17	23	36	999	99	99	2.07	12.5	9.9	356	9999	999	25.4	999	99	99
2016	1	18	0	6	999	99	99	2.24	13.33	10.22	348	9999	999	25.5	999	99	99
2016	1	18	0	36	999	99	99	2.04	11.76	9.66	354	9999	999	25.5	999	99	99
2016	1	18	1	6	999	99	99	2.21	13.33	10	347	9999	999	25.7	999	99	99
2016	1	18	1	36	999	99	99	2.07	11.76	10.07	351	9999	999	25.5	999	99	99
2016	1	18	2	6	999	99	99	2.12	12.5	10.03	352	9999	999	25.6	999	99	99
2016	1	18	2	36	999	99	99	2.23	13.33	9.97	348	9999	999	25.5	999	99	99
2016	1	18	3	6	999	99	99	2.4	11.11	10.08	347	9999	999	25.5	999	99	99
2016	1	18	3	36	999	99	99	2.24	11.11	9.69	342	9999	999	25.5	999	99	99
2016	1	18	4	6	999	99	99	2.13	9.88	9.29	347	9999	999	25.4	999	99	99
2016	1	18	4	36	999	99	99	2.31	12.5	10.03	351	9999	999	25.4	999	99	99
2016	1	18	5	6	999	99	99	2.16	13.33	9.57	349	9999	999	25.3	999	99	99
2016	1	18	5	36	999	99	99	2.13	13.33	9.41	345	9999	999	25.3	999	99	99
2016	1	18	6	6	999	99	99	2.06	11.76	9.16	348	9999	999	25.2	999	99	99
2016	1	18	6	36	999	99	99	2.13	13.33	9.05	355	9999	999	25.2	999	99	99
2016	1	18	7	6	999	99	99	2.16	11.76	8.79	349	9999	999	25.2	999	99	99
2016	1	18	7	36	999	99	99	2.19	12.5	8.99	1	9999	999	25.1	999	99	99
2016	1	18	8	6	999	99	99	2.07	12.5	8.75	352	9999	999	25.1	999	99	99
2016	1	18	8	36	999	99	99	2.08	9.88	8.85	2	9999	999	25.1	999	99	99
2016	1	18	9	6	999	99	99	2.1	11.76	8.81	354	9999	999	25.1	999	99	99
2016	1	18	9	36	999	99	99	2.17	13.33	8.86	355	9999	999	25.1	999	99	99
2016	1	18	10	36	999	99	99	1.98	11.76	9.21	349	9999	999	25.1	999	99	99
2016	1	18	11	6	999	99	99	1.93	13.33	9.03	352	9999	999	25	999	99	99
2016	1	18	11	36	999	99	99	1.93	14.29	9.29	2	9999	999	25	999	99	99
2016	1	18	12	6	999	99	99	1.87	13.33	9.17	5	9999	999	25.1	999	99	99
2016	1	18	12	36	999	99	99	1.87	13.33	9.52	355	9999	999	25.1	999	99	99
2016	1	18	13	6	999	99	99	2.08	13.33	9.9	355	9999	999	25.1	999	99	99
2016	1	18	13	36	999	99	99	1.92	13.33	9.5	351	9999	999	25.1	999	99	99
2016	1	18	14	6	999	99	99	1.91	13.33	9.46	347	9999	999	25.1	999	99	99
2016	1	18	14	36	999	99	99	1.93	14.29	9.77	356	9999	999	25.1	999	99	99
2016	1	18	15	6	999	99	99	2.03	12.5	9.89	3	9999	999	25.1	999	99	99
2016	1	18	15	36	999	99	99	2.03	11.76	9.69	345	9999	999	25.1	999	99	99
2016	1	18	16	6	999	99	99	2.11	12.5	9.89	352	9999	999	25.1	999	99	99
2016	1	18	16	36	999	99	99	2.21	13.33	10.19	351	9999	999	25	999	99	99
2016	1	18	17	6	999	99	99	1.97	11.76	9.54	358	9999	999	25.1	999	99	99
2016	1	18	17	36	999	99	99	2	14.29	9.48	355	9999	999	25	999	99	99
2016	1	18	18	6	999	99	99	2.05	13.33	9.81	342	9999	999	25.1	999	99	99
2016	1	18	18	36	999	99	99	2	14.29	9.94	347	9999	999	25.1	999	99	99
2016	1	18	19	6	999	99	99	1.93	12.5	9.85	359	9999	999	25.1	999	99	99
2016	1	18	19	36	999	99	99	1.82	11.76	10.01	8	9999	999	25.2	999	99	99
2016	1	18	20	6	999	99	99	2.13	13.33	10.56	351	9999	999	25.2	999	99	99
2016	1	18	20	36	999	99	99	1.8	13.33	10.08	347	9999	999	25.3	999	99	99
2016	1	18	21	6	999	99	99	1.99	12.5	10.09	351	9999	999	25.3	999	99	99
2016	1	18	21	36	999	99	99	2.1	13.33	9.99	349	9999	999	25.4	999	99	99
2016	1	18	22	6	999	99	99	1.81	14.29	9.77	349	9999	999	25.8	999	99	99
2016	1	18	22	36	999	99	99	2.18	13.33	10.24	355	9999	999	25.7	999	99	99
2016	1	18	23	6	999	99	99	1.98	12.5	9.74	344	9999	999	25.7	999	99	99
2016	1	18	23	36	999	99	99	1.85	14.29	9.81	347	9999	999	25.8	999	99	99
2016	1	19	0	6	999	99	99	1.77	12.5	9.89	349	9999	999	25.9	999	99	99
2016	1	19	0	36	999	99	99	1.83	12.5	10.12	355	9999	999	25.9	999	99	99
2016	1	19	1	6	999	99	99	1.95	14.29	10.1	351	9999	999	25.7	999	99	99
2016	1	19	1	36	999	99	99	1.58	11.11	9.27	352	9999	999	25.6	999	99	99
2016	1	19	2	6	999	99	99	1.84	13.33	10.01	347	9999	999	25.5	999	99	99
2016	1	19	2	36	999	99	99	1.73	13.33	9.73	349	9999	999	25.5	999	99	99
2016	1	19	3	6	999	99	99	1.69	12.5	9.32	349	9999	999	25.4	999	99	99
2016	1	19	3	36	999	99	99	1.69	14.29	9.99	354	9999	999	25.4	999	99	99
2016	1	19	4	6	999	99	99	1.71	11.76	9.82	351	9999	999	25.4	999	99	99
2016	1	19	4	36	999	99	99	1.78	13.33	9.95	349	9999	999	25.3	999	99	99
2016	1	19	5	6	999	99	99	1.74	13.33	9.93	352	9999	999	25.3	999	99	99
2016	1	19	6	6	999	99	99	1.6	13.33	9.41	354	9999	999	25.2	999	99	99
2016	1	19	6	36	999	99	99	1.61	12.5	9.45	358	9999	999	25.2	999	99	99
2016	1	19	7	6	999	99	99	1.55	10.53	9.52	347	9999	999	25.2	999	99	99
2016	1	19	7	36	999	99	99	1.53	13.33	9.36	352	9999	999	25.2	999	99	99
2016	1	19	8	6	999	99	99	1.69	13.33	9.84	1	9999	999	25.2	999	99	99
2016	1	19	8	36	999	99	99	1.49	12.5	9.14	349	9999	999	25.2	999	99	99
2016	1	19	9	6	999	99	99	1.41	11.76	9	2	9999	999	25.2	999	99	99
2016	1	19	9	36	999	99	99	1.52	14.29	9.71	355	9999	999	25.2	999	99	99
2016	1	19	10	6	999	99	99	1.5	13.33	9.33	354	9999	999	25.2	999	99	99
2016	1	19	10	36	999	99	99	1.49	12.5	9.63	3	9999	999	25.2	999	99	99
2016	1	19	11	6	999	99	99	1.44	13.33	9.37	355	9999	999	25.2	999	99	99
2016	1	19	11	36	999	99	99	1.49	11.76	9.25	358	9999	999	25.2	999	99	99
2016	1	19	12	6	999	99	99	1.38	13.33	9.32	355	9999	999	25.1	999	99	99
2016	1	19	12	36	999	99	99	1.52	11.76	9.6	359	9999	999	25.1	999	99	99
2016	1	19	13	6	999	99	99	1.54	15.38	9.61	356	9999	999	25.1	999	99	99
2016	1	19	13	36	999	99	99	1.69	13.33	9.8	342	9999	999	25.1	999	99	99
2016	1	19	14	6	999	99	99	1.87	14.29	10.12	3	9999	999	25.1	999	99	99
2016	1	19	14	36	999	99	99	1.84	14.29	10.39	1	9999	999	25.1	999	99	99
2016	1	19	15	6	999	99	99	1.74	13.33	10.04	355	9999	999	25.1	999	99	99
2016	1	19	15	36	999	99	99	1.85	14.29	10.26	348	9999	999	25.1	999	99	99
2016	1	19	16	6	999	99	99	1.9	13.33	10.54	351	9999	999	25.1	999	99	99
2016	1	19	16	36	999	99	99	1.87	15.38	10.74	348	9999	999	25	999	99	99
